"","Type","variable","value"
"43316","Fit","Upload",12568281.1679892
"43317","Fit","Upload",3977686.08000898
"43318","Fit","Upload",10690941.3405597
"43319","Fit","Upload",6773630.98781503
"43320","Fit","Upload",17082671.0083278
"43321","Fit","Upload",10820113.0440856
"43322","Fit","Upload",9401818.03670985
"43323","Fit","Upload",11194788.3227287
"43324","Fit","Upload",4485725.27790517
"43325","Fit","Upload",7156240.07520537
"43326","Fit","Upload",15717334.282447
"43327","Fit","Upload",5799532.66164601
"43328","Fit","Upload",18773146.6473493
"43329","Fit","Upload",10462792.2597686
"43330","Fit","Upload",9317465.56616912
"43331","Fit","Upload",14246326.5936083
"43332","Fit","Upload",10488825.5339795
"43333","Fit","Upload",15476396.7796342
"43334","Fit","Upload",9346931.84856906
"43335","Fit","Upload",9529907.04990796
"43336","Fit","Upload",9472157.93779072
"43337","Fit","Upload",11251424.8043857
"43338","Fit","Upload",9448244.66889071
"43339","Fit","Upload",8515663.48181587
"43340","Fit","Upload",1455585.36870037
"43341","Fit","Upload",14954609.1673054
"43342","Fit","Upload",10939719.165041
"43343","Fit","Upload",10950280.9299972
"43344","Fit","Upload",7449246.89478959
"43345","Fit","Upload",7745468.07114741
"43346","Fit","Upload",12309251.9213329
"43347","Fit","Upload",7236057.78266699
"43348","Fit","Upload",12804982.2128812
"43349","Fit","Upload",10469649.0976139
"43350","Fit","Upload",319097.856124716
"43351","Fit","Upload",10484501.4340328
"43352","Fit","Upload",611710.984881976
"43353","Fit","Upload",9042247.86028146
"43354","Fit","Upload",10486954.7400176
"43355","Fit","Upload",12180169.5175665
"43356","Fit","Upload",19420751.8755356
"43357","Fit","Upload",9901719.59724851
"43358","Fit","Upload",5039696.77114421
"43359","Fit","Upload",8111373.05294031
"43360","Fit","Upload",10726533.367267
"43361","Fit","Upload",12940862.3378626
"43362","Fit","Upload",239744.832459281
"43363","Fit","Upload",10013911.3763682
"43364","Fit","Upload",4922425.86438923
"43365","Fit","Upload",7434800.03337349
"43366","Fit","Upload",6811198.16782684
"43367","Fit","Upload",6037656.97519014
"43368","Fit","Upload",14823718.1298526
"43369","Fit","Upload",1154222.09616861
"43370","Fit","Upload",10590084.5979166
"43371","Fit","Upload",5810117.59951584
"43372","Fit","Upload",10949845.72039
"43373","Fit","Upload",5255736.53955072
"43374","Fit","Upload",10818229.8715748
"43375","Fit","Upload",9177618.10152558
"43376","Fit","Upload",6218893.66088042
"43377","Fit","Upload",9693024.48208507
"43378","Fit","Upload",14084679.1357508
"43379","Fit","Upload",10079268.1416497
"43380","Fit","Upload",16216276.837789
"43381","Fit","Upload",4727396.79473204
"43382","Fit","Upload",10250547.306759
"43383","Fit","Upload",8935808.10713658
"43384","Fit","Upload",7105709.19211906
"43385","Fit","Upload",8846752.79294372
"43386","Fit","Upload",16575458.2584594
"43387","Fit","Upload",18889400.3054231
"43388","Fit","Upload",13223902.3511878
"43389","Fit","Upload",5226522.53643596
"43390","Fit","Upload",11750046.6481264
"43391","Fit","Upload",9017938.33995737
"43392","Fit","Upload",10886172.0540188
"43393","Fit","Upload",14256287.9646239
"43394","Fit","Upload",12562893.1426315
"43395","Fit","Upload",12235346.0296741
"43396","Fit","Upload",11757419.9603155
"43397","Fit","Upload",10336352.4652236
"43398","Fit","Upload",11287957.1596423
"43399","Fit","Upload",8112712.2198351
"43400","Fit","Upload",5288099.60275771
"43401","Fit","Upload",7164271.32870251
"43402","Fit","Upload",19182564.1205776
"43403","Fit","Upload",10092489.2186031
"43404","Fit","Upload",15079859.9104761
"43405","Fit","Upload",13348723.7012792
"43406","Fit","Upload",8339397.65291775
"43407","Fit","Upload",1057316.20528126
"43408","Fit","Upload",9612139.58319814
"43409","Fit","Upload",5941861.31645543
"43410","Fit","Upload",12471957.5503941
"43411","Fit","Upload",7899733.58080735
"43412","Fit","Upload",9307735.20774533
"43413","Fit","Upload",9288244.42444009
"43414","Fit","Upload",547660.195415934
"43415","Fit","Upload",14183501.7357415
"43416","Fit","Upload",4587813.19230846
"43417","Fit","Upload",8608729.45990811
"43418","Fit","Upload",8347941.97784199
"43419","Fit","Upload",7250289.03968251
"43420","Fit","Upload",11083712.5014463
"43421","Fit","Upload",8447462.31386027
"43422","Fit","Upload",5867716.9286985
"43423","Fit","Upload",716605.310269563
"43424","Fit","Upload",13945225.7694885
"43425","Fit","Upload",24398809.9159853
"43426","Fit","Upload",5547361.01779344
"43427","Fit","Upload",19870844.4200313
"43428","Fit","Upload",11608782.1146466
"43429","Fit","Upload",656613.66946004
"43430","Fit","Upload",12550066.0658433
"43431","Fit","Upload",12497741.301657
"43432","Fit","Upload",11313205.4269171
"43433","Fit","Upload",13427516.3650569
"43434","Fit","Upload",7720862.30041067
"43435","Fit","Upload",699562.683009395
"43436","Fit","Upload",10559976.4218238
"43437","Fit","Upload",8494322.37252189
"43438","Fit","Upload",937275.263470198
"43439","Fit","Upload",6637239.55432332
"43440","Fit","Upload",331733.163700388
"43441","Fit","Upload",11774664.5758888
"43442","Fit","Upload",13932500.7212026
"43443","Fit","Upload",10870466.4806502
"43444","Fit","Upload",7105223.13908511
"43445","Fit","Upload",14600423.245673
"43446","Fit","Upload",367750.55906821
"43447","Fit","Upload",6168091.19224644
"43448","Fit","Upload",7628618.04567846
"43449","Fit","Upload",241090.763940284
"43450","Fit","Upload",8680074.88650209
"43451","Fit","Upload",7980643.03324713
"43452","Fit","Upload",11749027.5588372
"43453","Fit","Upload",7006345.34194759
"43454","Fit","Upload",14343224.5096349
"43455","Fit","Upload",11949649.8479057
"43456","Fit","Upload",14093431.0149394
"43457","Fit","Upload",567073.215538307
"43458","Fit","Upload",6665101.96659596
"43459","Fit","Upload",9559588.21722676
"43460","Fit","Upload",10003407.5627752
"43461","Fit","Upload",6803635.23603563
"43462","Fit","Upload",8940857.43581836
"43463","Fit","Upload",4632423.17587206
"43464","Fit","Upload",14995686.475483
"43465","Fit","Upload",16683302.5302731
"43466","Fit","Upload",16993731.2790583
"43467","Fit","Upload",20067305.3377686
"43468","Fit","Upload",11561490.5159031
"43469","Fit","Upload",10130655.1593459
"43470","Fit","Upload",12059172.5845665
"43471","Fit","Upload",17485476.038793
"43472","Fit","Upload",7091603.09263457
"43473","Fit","Upload",10610265.2015887
"43474","Fit","Upload",8572164.22944563
"43475","Fit","Upload",15282056.0027018
"43476","Fit","Upload",7185368.11436838
"43477","Fit","Upload",9572152.59959849
"43478","Fit","Upload",646042.578134808
"43479","Fit","Upload",8390987.22657584
"43480","Fit","Upload",6338293.67983532
"43481","Fit","Upload",11013914.5270079
"43482","Fit","Upload",11487637.7201791
"43483","Fit","Upload",14084221.2153609
"43484","Fit","Upload",14949699.0140529
"43485","Fit","Upload",667405.741989349
"43486","Fit","Upload",10309464.1504725
"43487","Fit","Upload",11231816.0370186
"43488","Fit","Upload",8978140.13508568
"43489","Fit","Upload",7302833.05030357
"43490","Fit","Upload",680553.656709955
"43491","Fit","Upload",19575443.6778995
"43492","Fit","Upload",11662946.2271112
"43493","Fit","Upload",13267316.0390624
"43494","Fit","Upload",977638.543373323
"43495","Fit","Upload",11681254.8249147
"43496","Fit","Upload",12448103.6147855
"43497","Fit","Upload",12802030.6321766
"43498","Fit","Upload",19825938.3626693
"43499","Fit","Upload",11315806.0634935
"43500","Fit","Upload",14401170.8196625
"43501","Fit","Upload",7961539.50795877
"43502","Fit","Upload",14134514.9996635
"43503","Fit","Upload",10184487.0529238
"43504","Fit","Upload",6724328.91663783
"43505","Fit","Upload",14418546.187226
"43506","Fit","Upload",7358185.53180701
"43507","Fit","Upload",43950809.2848552
"43508","Fit","Upload",9184231.02830601
"43509","Fit","Upload",727641.415910035
"43510","Fit","Upload",7451701.45618415
"43511","Fit","Upload",7366555.33113115
"43512","Fit","Upload",7861047.56240925
"43513","Fit","Upload",5599225.59283846
"43514","Fit","Upload",7113984.01619012
"43515","Fit","Upload",9786737.09613829
"43516","Fit","Upload",9582090.82911944
"43517","Fit","Upload",16124420.40475
"43518","Fit","Upload",10428740.7626919
"43519","Fit","Upload",6316332.11038883
"43520","Fit","Upload",10717906.6476421
"43521","Fit","Upload",3493375.464469
"43522","Fit","Upload",7952389.33525269
"43523","Fit","Upload",13239584.8474708
"43524","Fit","Upload",8527128.06648256
"43525","Fit","Upload",9371117.43606592
"43526","Fit","Upload",5456209.27173591
"43527","Fit","Upload",16589189.0991877
"43528","Fit","Upload",7251821.57286874
"43529","Fit","Upload",748052.197648154
"43530","Fit","Upload",11238286.2441731
"43531","Fit","Upload",10162637.3152326
"43532","Fit","Upload",8051798.90266028
"43533","Fit","Upload",7186398.5916718
"43534","Fit","Upload",6650885.08494569
"43535","Fit","Upload",7588834.05508691
"43536","Fit","Upload",15498531.6087539
"43537","Fit","Upload",9199036.45040169
"43538","Fit","Upload",7862133.06809354
"43539","Fit","Upload",10486149.2809134
"43540","Fit","Upload",5084802.79936708
"43541","Fit","Upload",11601066.64213
"43542","Fit","Upload",10849737.1642467
"43543","Fit","Upload",17945800.959739
"43544","Fit","Upload",7853937.85836871
"43545","Fit","Upload",10751554.7029732
"43546","Fit","Upload",6896439.24219116
"43547","Fit","Upload",429710.544886212
"43548","Fit","Upload",21362801.4339688
"43549","Fit","Upload",7287564.6135984
"43550","Fit","Upload",8202596.81000428
"43551","Fit","Upload",13301630.7852626
"43552","Fit","Upload",467295.826705244
"43553","Fit","Upload",13367734.6692163
"43554","Fit","Upload",12012893.1821879
"43555","Fit","Upload",10073563.0332518
"43556","Fit","Upload",10198451.2544501
"43557","Fit","Upload",9250426.21279687
"43558","Fit","Upload",10998974.8455786
"43559","Fit","Upload",5069122.74349324
"43560","Fit","Upload",1752985.03128944
"43561","Fit","Upload",18889003.1300617
"43562","Fit","Upload",1621514.10090257
"43563","Fit","Upload",12457844.7971095
"43564","Fit","Upload",8206713.17028892
"43565","Fit","Upload",13075309.8334499
"43566","Fit","Upload",10318846.3012212
"43567","Fit","Upload",404752.06088297
"43568","Fit","Upload",13295317.5429174
"43569","Fit","Upload",15561181.6237204
"43570","Fit","Upload",11986570.9061859
"43571","Fit","Upload",13888891.1353554
"43572","Fit","Upload",6289409.08736977
"43573","Fit","Upload",7945637.41716974
"43574","Fit","Upload",18587969.5896431
"43575","Fit","Upload",8684535.53311477
"43576","Fit","Upload",7205102.30414461
"43577","Fit","Upload",4477613.76617372
"43578","Fit","Upload",9797198.61541449
"43579","Fit","Upload",9177240.11001126
"43580","Fit","Upload",13076441.0133329
"43581","Fit","Upload",9581650.36524918
"43582","Fit","Upload",16428327.9963817
"43583","Fit","Upload",17186043.4660865
"43584","Fit","Upload",8959758.13718241
"43585","Fit","Upload",10440537.5737518
"43586","Fit","Upload",10502245.0940026
"43587","Fit","Upload",7818611.13842565
"43588","Fit","Upload",5579572.9429647
"43589","Fit","Upload",11228621.3048298
"43590","Fit","Upload",11805776.9021343
"43591","Fit","Upload",9063604.23613233
"43592","Fit","Upload",7559843.32332947
"43593","Fit","Upload",6782256.16844505
"43594","Fit","Upload",7456986.66838588
"43595","Fit","Upload",21501691.9534723
"43596","Fit","Upload",10108505.0698937
"43597","Fit","Upload",10957657.0679356
"43598","Fit","Upload",1200793.05435919
"43599","Fit","Upload",587398.159003252
"43600","Fit","Upload",9965988.03328194
"43601","Fit","Upload",9942791.29423929
"43602","Fit","Upload",14711736.6186844
"43603","Fit","Upload",8213257.06667732
"43604","Fit","Upload",11609504.4221072
"43605","Fit","Upload",13647925.9573279
"43606","Fit","Upload",15984650.1269201
"43607","Fit","Upload",8476740.73866698
"43608","Fit","Upload",661512.729389075
"43609","Fit","Upload",14185274.8509943
"43610","Fit","Upload",20368654.6187474
"43611","Fit","Upload",15302850.0393009
"43612","Fit","Upload",19877387.4170348
"43613","Fit","Upload",10921057.1086666
"43614","Fit","Upload",8689589.95373599
"43615","Fit","Upload",10458234.8287731
"43616","Fit","Upload",5419367.7419629
"43617","Fit","Upload",9244230.85552684
"43618","Fit","Upload",9895979.59136038
"43619","Fit","Upload",6356439.64896839
"43620","Fit","Upload",9515617.21313649
"43621","Fit","Upload",7785042.56620836
"43622","Fit","Upload",6965287.78323096
"43623","Fit","Upload",8568047.37458877
"43624","Fit","Upload",15267969.1881179
"43625","Fit","Upload",10432114.617525
"43626","Fit","Upload",13345588.9656244
"43627","Fit","Upload",13170265.8350362
"43628","Fit","Upload",10402869.9290245
"43629","Fit","Upload",7089334.14080561
"43630","Fit","Upload",6293507.07563385
"43631","Fit","Upload",18484239.2115743
"43632","Fit","Upload",11109405.2387497
"43633","Fit","Upload",370997.772017279
"43634","Fit","Upload",5080377.35101642
"43635","Fit","Upload",8702556.15938791
"43636","Fit","Upload",12172561.161721
"43637","Fit","Upload",659296.176593498
"43638","Fit","Upload",9615669.16712355
"43639","Fit","Upload",15943942.3847607
"43640","Fit","Upload",8876516.91480454
"43641","Fit","Upload",6190223.4499999
"43642","Fit","Upload",9655355.55252373
"43643","Fit","Upload",11286887.9669257
