"","type","variable","image.size"
"3089","Fit","size",3985727.54869739
"3090","Fit","size",4225931.41049852
"3091","Fit","size",5377600.28801766
"3092","Fit","size",3755198.46166601
"3093","Fit","size",4078770.80467975
"3094","Fit","size",2057271.47223793
"3095","Fit","size",4523538.09168935
"3096","Fit","size",5169306.88987012
"3097","Fit","size",4449538.33078585
"3098","Fit","size",1186509.28616777
"3099","Fit","size",3733701.76831169
"3100","Fit","size",2957781.89290055
"3101","Fit","size",4202391.96761403
"3102","Fit","size",4165735.26488245
"3103","Fit","size",4422109.73944736
"3104","Fit","size",3334856.09490492
"3105","Fit","size",5485764.29993949
"3106","Fit","size",3016180.03882518
"3107","Fit","size",816794.283375272
"3108","Fit","size",1213650.90546524
"3109","Fit","size",5164107.34693481
"3110","Fit","size",3639221.76966417
"3111","Fit","size",4378824.73991494
"3112","Fit","size",4166151.56374331
"3113","Fit","size",4120083.27869738
"3114","Fit","size",5042934.08395233
"3115","Fit","size",3422429.23836464
"3116","Fit","size",4877604.83998653
"3117","Fit","size",3608698.08733077
"3118","Fit","size",3821798.09708313
"3119","Fit","size",3446948.56590106
"3120","Fit","size",3070392.26832961
"3121","Fit","size",3053345.55050558
"3122","Fit","size",4552185.96727856
"3123","Fit","size",6990413.40034796
"3124","Fit","size",5899341.17233618
"3125","Fit","size",4074438.00826794
"3126","Fit","size",1109626.283098
"3127","Fit","size",4182642.77100152
"3128","Fit","size",3628410.56927509
"3129","Fit","size",4458597.56399366
"3130","Fit","size",2706449.12451565
"3131","Fit","size",4366627.54590672
"3132","Fit","size",6157836.67873909
"3133","Fit","size",826639.667742617
"3134","Fit","size",4837315.37794622
"3135","Fit","size",5289962.65131906
"3136","Fit","size",3415358.41389202
"3137","Fit","size",1118610.16178859
"3138","Fit","size",1120080.75486505
"3139","Fit","size",3053145.61431781
"3140","Fit","size",2300597.79541593
"3141","Fit","size",4823718.03628203
"3142","Fit","size",3128924.57501055
"3143","Fit","size",5850992.81279624
"3144","Fit","size",3002364.76661264
"3145","Fit","size",6213916.41668181
"3146","Fit","size",3236248.48429642
"3147","Fit","size",7226988.54300325
"3148","Fit","size",3248158.11810181
"3149","Fit","size",2660506.88314281
"3150","Fit","size",5153342.42412193
"3151","Fit","size",8693520.94742368
"3152","Fit","size",4081339.59090693
"3153","Fit","size",1868130.7682148
"3154","Fit","size",2884604.28271783
"3155","Fit","size",6717555.49867337
"3156","Fit","size",3392602.87559474
"3157","Fit","size",3776664.4883441
"3158","Fit","size",1411259.35177683
"3159","Fit","size",3293095.16776663
"3160","Fit","size",1687501.08494622
"3161","Fit","size",2676091.79452803
"3162","Fit","size",945287.894273486
"3163","Fit","size",3992127.45343978
"3164","Fit","size",1085802.00081867
"3165","Fit","size",6499466.74740411
"3166","Fit","size",1272755.2897409
"3167","Fit","size",3616833.25084168
"3168","Fit","size",3576785.7891639
"3169","Fit","size",2363729.25109736
"3170","Fit","size",994797.979276813
"3171","Fit","size",2630266.64700654
"3172","Fit","size",1174196.19792777
"3173","Fit","size",3883225.03954764
"3174","Fit","size",3184290.03503813
"3175","Fit","size",4390112.24198881
"3176","Fit","size",3876026.66940875
"3177","Fit","size",4321785.70794082
"3178","Fit","size",2955409.47044697
"3179","Fit","size",1124410.6047936
"3180","Fit","size",1831361.11096681
"3181","Fit","size",5951373.50829906
"3182","Fit","size",778703.710065921
"3183","Fit","size",11103965.9254959
"3184","Fit","size",1816240.19655202
"3185","Fit","size",10380646.2331278
"3186","Fit","size",2999128.88528645
"3187","Fit","size",3452038.1595251
"3188","Fit","size",1917277.05404499
"3189","Fit","size",1817045.85012056
"3190","Fit","size",4880928.54595377
"3191","Fit","size",4715012.47149565
"3192","Fit","size",3157797.64896431
"3193","Fit","size",2588053.05785198
"3194","Fit","size",5076372.58578996
"3195","Fit","size",5234832.84425547
"3196","Fit","size",1963600.10222078
"3197","Fit","size",4148435.30987647
"3198","Fit","size",6291634.52293945
"3199","Fit","size",1137904.98127464
"3200","Fit","size",3628597.58523091
"3201","Fit","size",4233515.98567182
"3202","Fit","size",3292182.87481579
"3203","Fit","size",1463215.60416514
"3204","Fit","size",4137197.52673857
"3205","Fit","size",1362810.88734603
"3206","Fit","size",2916304.29840808
"3207","Fit","size",2098470.38680334
"3208","Fit","size",2665369.88926902
"3209","Fit","size",1031011.8856156
"3210","Fit","size",4400969.97489987
"3211","Fit","size",5905303.78778894
"3212","Fit","size",4156158.2342259
"3213","Fit","size",438356.431489762
"3214","Fit","size",3199995.25299311
"3215","Fit","size",2153471.62671091
"3216","Fit","size",4315065.91489523
"3217","Fit","size",4715230.60965978
"3218","Fit","size",4006870.43894814
"3219","Fit","size",1132897.04863805
"3220","Fit","size",4645782.61914329
"3221","Fit","size",2929400.319885
"3222","Fit","size",1067911.64408459
"3223","Fit","size",1947935.71617666
"3224","Fit","size",1028900.52967649
"3225","Fit","size",2417938.875607
"3226","Fit","size",1563983.1114212
"3227","Fit","size",2689621.65710658
"3228","Fit","size",3107973.25697167
"3229","Fit","size",5865107.41589727
"3230","Fit","size",3320256.64219066
"3231","Fit","size",3405558.71513422
"3232","Fit","size",1514632.47964924
"3233","Fit","size",4633947.32140969
"3234","Fit","size",838448.929505914
"3235","Fit","size",5964052.79718682
"3236","Fit","size",8259482.86543658
"3237","Fit","size",6202409.58340769
"3238","Fit","size",5737846.62126619
"3239","Fit","size",3267505.99826111
"3240","Fit","size",1417719.55192055
"3241","Fit","size",3178029.45757776
"3242","Fit","size",3769298.49959895
"3243","Fit","size",3878107.8424542
"3244","Fit","size",1577116.518281
"3245","Fit","size",5365474.43556181
"3246","Fit","size",6283362.92094821
"3247","Fit","size",4522659.42497794
"3248","Fit","size",864464.838712035
"3249","Fit","size",5098784.79122931
"3250","Fit","size",4835266.64373739
"3251","Fit","size",2338032.30508659
"3252","Fit","size",1102667.76805539
"3253","Fit","size",4643134.76868128
"3254","Fit","size",3966689.81862537
"3255","Fit","size",3190322.75368962
"3256","Fit","size",3696788.624247
"3257","Fit","size",3017464.09960486
"3258","Fit","size",4348114.60811005
"3259","Fit","size",1661213.18666647
"3260","Fit","size",4775580.51489626
"3261","Fit","size",4379429.71974801
"3262","Fit","size",4189743.63358399
"3263","Fit","size",3401550.03099795
"3264","Fit","size",2896406.75460938
"3265","Fit","size",5805522.58815319
"3266","Fit","size",3609191.21670273
"3267","Fit","size",3912664.57998998
"3268","Fit","size",7555283.76225948
"3269","Fit","size",3998763.41209023
"3270","Fit","size",1585858.76160484
"3271","Fit","size",862312.965530604
"3272","Fit","size",3521407.53523842
"3273","Fit","size",2115279.21294946
"3274","Fit","size",1415129.82551591
"3275","Fit","size",1950238.43939068
"3276","Fit","size",3246242.34175924
"3277","Fit","size",4187800.68069555
"3278","Fit","size",1130997.72373419
"3279","Fit","size",1927779.19224476
"3280","Fit","size",2472252.22249558
"3281","Fit","size",3550700.73237485
"3282","Fit","size",7064803.04896508
"3283","Fit","size",2076784.53080777
"3284","Fit","size",1297826.09265954
"3285","Fit","size",2227491.0543567
"3286","Fit","size",578934.566930002
"3287","Fit","size",3371571.5565477
"3288","Fit","size",2636670.18629381
"3289","Fit","size",4481757.67235664
"3290","Fit","size",4054293.01831413
"3291","Fit","size",1759178.44461835
"3292","Fit","size",3469360.45258098
"3293","Fit","size",8040742.61954513
"3294","Fit","size",4242455.60236663
"3295","Fit","size",1942669.03556211
"3296","Fit","size",1316777.61598566
"3297","Fit","size",1113860.81245049
"3298","Fit","size",494075.491155328
"3299","Fit","size",5067972.90345523
"3300","Fit","size",3149827.18291542
"3301","Fit","size",4853373.77701551
"3302","Fit","size",1383308.34210008
"3303","Fit","size",8364358.70987691
"3304","Fit","size",4334049.56723097
"3305","Fit","size",2974413.05352331
"3306","Fit","size",3462397.27794547
"3307","Fit","size",5029893.60061228
"3308","Fit","size",3986735.98183097
"3309","Fit","size",1619798.69829646
"3310","Fit","size",4407852.71430401
"3311","Fit","size",5705676.67905947
"3312","Fit","size",2201792.7238629
"3313","Fit","size",7662857.43191968
"3314","Fit","size",2526361.25460112
"3315","Fit","size",908605.120451805
"3316","Fit","size",618999.769364038
"3317","Fit","size",4340806.31580282
"3318","Fit","size",349606.382149108
"3319","Fit","size",4877463.09482163
"3320","Fit","size",3894859.55781865
"3321","Fit","size",4488410.43317841
"3322","Fit","size",3487851.76553339
"3323","Fit","size",1289560.09585441
"3324","Fit","size",2617912.47253159
"3325","Fit","size",1910135.69222423
"3326","Fit","size",4043795.43821976
"3327","Fit","size",681154.857345926
"3328","Fit","size",6506772.15576581
"3329","Fit","size",3734118.64267707
"3330","Fit","size",998553.423210528
"3331","Fit","size",4672959.29552881
"3332","Fit","size",3926094.36664191
"3333","Fit","size",4490504.45523675
"3334","Fit","size",5335834.90760007
"3335","Fit","size",941312.291517591
"3336","Fit","size",3090360.13414788
"3337","Fit","size",840027.552576873
"3338","Fit","size",4426536.77281809
"3339","Fit","size",7373487.20501232
"3340","Fit","size",6733421.42558829
"3341","Fit","size",2673622.72229993
"3342","Fit","size",3390223.23454199
"3343","Fit","size",1496577.96940338
"3344","Fit","size",5268791.5444343
"3345","Fit","size",2527485.60855207
"3346","Fit","size",1761615.16894448
"3347","Fit","size",3997435.63200857
"3348","Fit","size",3214274.81306684
"3349","Fit","size",4019072.29126459
"3350","Fit","size",771269.36328916
"3351","Fit","size",6089593.01178175
"3352","Fit","size",1435687.33390322
"3353","Fit","size",6047071.09054155
"3354","Fit","size",1984194.44868172
"3355","Fit","size",2957839.60205884
"3356","Fit","size",1167444.76608975
"3357","Fit","size",1672239.44426791
"3358","Fit","size",1396361.17303869
"3359","Fit","size",4668354.32614417
"3360","Fit","size",3187495.65433049
"3361","Fit","size",1244480.91677512
"3362","Fit","size",7599066.67154703
"3363","Fit","size",4388861.64864861
"3364","Fit","size",5253904.35169948
"3365","Fit","size",2651361.50480432
"3366","Fit","size",2625609.79223621
"3367","Fit","size",5928446.87835815
"3368","Fit","size",2194487.72197276
"3369","Fit","size",1416463.19248177
"3370","Fit","size",4377049.94023824
"3371","Fit","size",5298855.92428735
"3372","Fit","size",4499828.35106314
"3373","Fit","size",5037492.08973556
"3374","Fit","size",5293622.48600564
"3375","Fit","size",2948299.59979845
"3376","Fit","size",6309991.00536733
"3377","Fit","size",1140654.15341511
"3378","Fit","size",3520969.89470014
"3379","Fit","size",3468236.32323902
"3380","Fit","size",3347621.52914446
"3381","Fit","size",4084681.01881445
"3382","Fit","size",1514908.54822037
"3383","Fit","size",1706385.16218361
"3384","Fit","size",4092321.06929068
"3385","Fit","size",908759.678364134
"3386","Fit","size",1615852.61471071
"3387","Fit","size",1101518.95279968
"3388","Fit","size",3622574.6325563
"3389","Fit","size",437880.722793541
"3390","Fit","size",5720943.93994481
"3391","Fit","size",4489752.57959415
"3392","Fit","size",2547932.02650222
"3393","Fit","size",653944.446662064
"3394","Fit","size",1532849.53673979
"3395","Fit","size",2733450.88915719
"3396","Fit","size",2761706.65048814
"3397","Fit","size",1346015.75684207
"3398","Fit","size",778912.768931592
"3399","Fit","size",918053.414267599
"3400","Fit","size",3163157.22759995
"3401","Fit","size",1513465.16406091
"3402","Fit","size",5530094.51574317
"3403","Fit","size",2615575.20311743
"3404","Fit","size",3073938.03103819
"3405","Fit","size",1993010.16382293
"3406","Fit","size",4475805.9679072
"3407","Fit","size",668286.110998743
"3408","Fit","size",1549883.09431487
"3409","Fit","size",6655862.9893098
"3410","Fit","size",4279964.76232136
"3411","Fit","size",2294076.58440794
"3412","Fit","size",5531944.51111285
"3413","Fit","size",5673311.64219597
"3414","Fit","size",2387097.05535228
"3415","Fit","size",5024705.04537094
"3416","Fit","size",7369078.32202302
"3417","Fit","size",3099929.88850076
"3418","Fit","size",676975.222225764
"3419","Fit","size",1789412.73544532
"3420","Fit","size",5865494.12577336
"3421","Fit","size",4327855.76789676
"3422","Fit","size",4373931.85753673
"3423","Fit","size",2224820.38929757
"3424","Fit","size",3000699.77744426
"3425","Fit","size",1777550.92778294
"3426","Fit","size",5740449.8094871
"3427","Fit","size",2880760.31343168
"3428","Fit","size",3991116.45890332
"3429","Fit","size",3756632.23796631
"3430","Fit","size",1067303.50915527
"3431","Fit","size",1764043.53536459
"3432","Fit","size",1649523.15074515
"3433","Fit","size",4751792.38676876
"3434","Fit","size",1785526.63605253
"3435","Fit","size",2483194.34109471
"3436","Fit","size",2385551.93715605
"3437","Fit","size",1308979.24130305
"3438","Fit","size",1600236.31615178
"3439","Fit","size",2940612.48995657
"3440","Fit","size",656750.147419182
"3441","Fit","size",838612.923862006
"3442","Fit","size",3687307.29441313
"3443","Fit","size",3786216.98403378
"3444","Fit","size",3435895.53559774
"3445","Fit","size",4078332.22762987
"3446","Fit","size",828164.642515997
"3447","Fit","size",4570571.0403316
"3448","Fit","size",3425813.57490988
"3449","Fit","size",5123059.95636122
"3450","Fit","size",3407959.63971241
"3451","Fit","size",5614828.8265184
"3452","Fit","size",2670118.37291157
"3453","Fit","size",5542955.53061296
"3454","Fit","size",1464701.69172486
"3455","Fit","size",569434.710134992
"3456","Fit","size",1750247.30477031
"3457","Fit","size",1025062.47751722
"3458","Fit","size",6585061.01115796
"3459","Fit","size",363590.025923988
"3460","Fit","size",5271007.5691547
"3461","Fit","size",4972708.19944403
"3462","Fit","size",650030.99301873
"3463","Fit","size",910065.315756444
"3464","Fit","size",1386824.07466823
"3465","Fit","size",3796583.80080937
"3466","Fit","size",800979.024472903
"3467","Fit","size",4337141.4051982
"3468","Fit","size",678112.205163143
"3469","Fit","size",1192136.78447588
"3470","Fit","size",1308533.78619398
"3471","Fit","size",4553236.64659755
"3472","Fit","size",1149267.28496606
"3473","Fit","size",3207218.46618465
"3474","Fit","size",8324375.965547
"3475","Fit","size",4108214.47532123
"3476","Fit","size",4124055.71006508
"3477","Fit","size",4746055.6676159
"3478","Fit","size",4913468.10744645
"3479","Fit","size",3289217.8767667
"3480","Fit","size",6082206.12520751
"3481","Fit","size",5094740.98230317
"3482","Fit","size",1426611.37390611
"3483","Fit","size",3747750.03688966
"3484","Fit","size",1309691.35176002
"3485","Fit","size",1196351.50711409
"3486","Fit","size",5370543.96450288
"3487","Fit","size",7172814.58714321
"3488","Fit","size",4681127.71526468
"3489","Fit","size",3418932.71746775
"3490","Fit","size",5563333.13390413
"3491","Fit","size",3217876.24221128
"3492","Fit","size",3028823.04958685
"3493","Fit","size",3056736.82733163
"3494","Fit","size",2705664.39435605
"3495","Fit","size",3575944.51251307
"3496","Fit","size",2987219.85873734
"3497","Fit","size",6246706.37659654
"3498","Fit","size",3715423.69997666
"3499","Fit","size",4111676.25227314
"3500","Fit","size",6539066.27823961
"3501","Fit","size",2389950.97492596
"3502","Fit","size",4318171.87194904
"3503","Fit","size",6309946.21045215
"3504","Fit","size",3891319.9828452
"3505","Fit","size",4244964.83114622
"3506","Fit","size",7641116.15878981
"3507","Fit","size",855859.179426487
"3508","Fit","size",1532092.79697809
"3509","Fit","size",943605.103949402
"3510","Fit","size",7174842.42542068
"3511","Fit","size",6030222.90466952
"3512","Fit","size",2790858.27479438
"3513","Fit","size",3868745.79645284
"3514","Fit","size",3532617.9428358
"3515","Fit","size",4798121.17002409
"3516","Fit","size",4094652.08391842
"3517","Fit","size",1193328.93741745
"3518","Fit","size",3221118.08854415
"3519","Fit","size",6875521.85618084
"3520","Fit","size",2373570.6801271
"3521","Fit","size",3741049.45061331
"3522","Fit","size",1013505.82838455
"3523","Fit","size",536080.703969422
"3524","Fit","size",1872561.20238461
"3525","Fit","size",804237.28003227
"3526","Fit","size",5710358.00043441
